index,time2,
319,1459822047,1459822047
319,1459823527,1459823527
319,1459824465,1459824465
319,1459824482,1459824482
319,1459826927,1459826927
319,1459827047,1459827047
319,1459827270,1459827270
319,1459827327,1459827327
319,1459827487,1459827487
319,1459827767,1459827767
319,1459827868,1459827868
319,1459828007,1459828007
319,1459828567,1459828567
319,1459828727,1459828727
319,1459828887,1459828887
319,1459829247,1459829247
319,1459829447,1459829447
319,1459829607,1459829607
319,1459830967,1459830967
319,1459831047,1459831047
319,1459831287,1459831287
319,1459831454,1459831454
319,1459831538,1459831538
319,1459832647,1459832647
319,1459832807,1459832807
319,1459833607,1459833607
319,1459833806,1459833806
319,1459833932,1459833932
319,1459834100,1459834100
319,1459834268,1459834268
319,1459834310,1459834310
319,1459834562,1459834562
319,1459834807,1459834807
319,1459834967,1459834967
319,1459835108,1459835108
319,1459835207,1459835207
319,1459835447,1459835447
319,1459835647,1459835647
319,1459835807,1459835807
319,1459835967,1459835967
319,1459836007,1459836007
319,1459836956,1459836956
319,1459837082,1459837082
319,1459837292,1459837292
319,1459837334,1459837334
319,1459837670,1459837670
319,1459837838,1459837838
319,1459838006,1459838006
319,1459838174,1459838174
319,1459838342,1459838342
319,1459838524,1459838524
319,1459838678,1459838678
319,1459840736,1459840736
319,1459840988,1459840988
319,1459841185,1459841185
319,1459841324,1459841324
319,1459841366,1459841366
319,1459841912,1459841912
319,1459841996,1459841996
319,1459842584,1459842584
319,1459866104,1459866104
319,1459866188,1459866188
319,1459866807,1459866807
319,1459866887,1459866887
319,1459868087,1459868087
319,1459868327,1459868327
319,1459868487,1459868487
319,1459869087,1459869087
319,1459869227,1459869227
319,1459869407,1459869407
319,1459869607,1459869607
319,1459869727,1459869727
319,1459869967,1459869967
319,1459870087,1459870087
319,1459870487,1459870487
319,1459870647,1459870647
319,1459870727,1459870727
319,1459871143,1459871143
319,1459871167,1459871167
319,1459871449,1459871449
319,1459871627,1459871627
319,1459871767,1459871767
319,1459872607,1459872607
319,1459872807,1459872807
319,1459872967,1459872967
319,1459873007,1459873007
319,1459873310,1459873310
319,1459873407,1459873407
319,1459873607,1459873607
319,1459873767,1459873767
319,1459873927,1459873927
319,1459873967,1459873967
319,1459874631,1459874631
319,1459875287,1459875287
319,1459875447,1459875447
319,1459875607,1459875607
319,1459875807,1459875807
319,1459875927,1459875927
319,1459876127,1459876127
319,1459876287,1459876287
319,1459876447,1459876447
319,1459876487,1459876487
319,1459876967,1459876967
319,1459877007,1459877007
319,1459877447,1459877447
319,1459878207,1459878207
319,1459878367,1459878367
319,1459878567,1459878567
319,1459878767,1459878767
319,1459878927,1459878927
319,1459879087,1459879087
319,1459879127,1459879127
319,1459880407,1459880407
319,1459880607,1459880607
319,1459880727,1459880727
319,1459880967,1459880967
319,1459881127,1459881127
319,1459881447,1459881447
319,1459881847,1459881847
319,1459882047,1459882047
319,1459882167,1459882167
319,1459882367,1459882367
319,1459882567,1459882567
319,1459882727,1459882727
319,1459883247,1459883247
319,1459883327,1459883327
319,1459883727,1459883727
319,1459883847,1459883847
319,1459884059,1459884059
319,1459884221,1459884221
319,1459884327,1459884327
319,1459884847,1459884847
319,1459885407,1459885407
319,1459885487,1459885487
319,1459885760,1459885760
319,1459885928,1459885928
319,1459886012,1459886012
319,1459886607,1459886607
319,1459886767,1459886767
319,1459886887,1459886887
319,1459887047,1459887047
319,1459887687,1459887687
319,1459888047,1459888047
319,1459888207,1459888207
319,1459888952,1459888952
319,1459888994,1459888994
319,1459889567,1459889567
319,1459889727,1459889727
319,1459889927,1459889927
319,1459890087,1459890087
319,1459890247,1459890247
319,1459890447,1459890447
319,1459890567,1459890567
319,1459890794,1459890794
319,1459890927,1459890927
319,1459891047,1459891047
319,1459894127,1459894127
319,1459894287,1459894287
319,1459894449,1459894449
319,1459894647,1459894647
319,1459894807,1459894807
319,1459894967,1459894967
319,1459895127,1459895127
319,1459895327,1459895327
319,1459895527,1459895527
319,1459895705,1459895705
319,1459895847,1459895847
319,1459896687,1459896687
319,1459896847,1459896847
319,1459897007,1459897007
319,1459897176,1459897176
320,1459813758,1459813758
320,1459814922,1459814922
320,1459818234,1459818234
320,1459820807,1459820807
320,1459823381,1459823381
320,1459824193,1459824193
320,1459825889,1459825889
320,1459846082,1459846082
320,1459861483,1459861483
320,1459861964,1459861964
320,1459862936,1459862936
320,1459862981,1459862981
320,1459869960,1459869960
321,1459817874,1459817874
321,1459818020,1459818020
321,1459818188,1459818188
321,1459818230,1459818230
321,1459818410,1459818410
321,1459818566,1459818566
321,1459818608,1459818608
321,1459818737,1459818737
321,1459818902,1459818902
321,1459819070,1459819070
321,1459819238,1459819238
321,1459819406,1459819406
321,1459819574,1459819574
321,1459819742,1459819742
321,1459819910,1459819910
321,1459820078,1459820078
321,1459820246,1459820246
321,1459820414,1459820414
321,1459820582,1459820582
321,1459820750,1459820750
321,1459820876,1459820876
321,1459821044,1459821044
321,1459821212,1459821212
321,1459821338,1459821338
321,1459821506,1459821506
321,1459821716,1459821716
321,1459822232,1459822232
321,1459822304,1459822304
321,1459823006,1459823006
321,1459823060,1459823060
321,1459823529,1459823529
321,1459823606,1459823606
321,1459824779,1459824779
321,1459824908,1459824908
321,1459825553,1459825553
321,1459825622,1459825622
321,1459825664,1459825664
321,1459825830,1459825830
321,1459825958,1459825958
321,1459826126,1459826126
321,1459826318,1459826318
321,1459826420,1459826420
321,1459826635,1459826635
321,1459826756,1459826756
321,1459826934,1459826934
321,1459826937,1459826937
321,1459827050,1459827050
321,1459827431,1459827431
321,1459827554,1459827554
321,1459827596,1459827596
321,1459829362,1459829362
321,1459829402,1459829402
321,1459836019,1459836019
321,1459837565,1459837565
321,1459837634,1459837634
321,1459837844,1459837844
321,1459838012,1459838012
321,1459838180,1459838180
321,1459838348,1459838348
